Data,Modalidade,Review,Avaliação,Idioma
2024-06-11,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-11,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-12,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-12,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-12,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-13,Musculação,"Very good, but there is room for improvement.",4,English
2024-06-13,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-13,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-14,Musculação,"Very good, but there is room for improvement.",4,English
2024-06-14,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-14,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-15,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-15,Cycling,"Very good, but there is room for improvement.",4,English
2024-06-15,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-16,Cycling,"Disappointing, many areas need improvement.",2,English
2024-06-16,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-16,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-17,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-17,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-17,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-18,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-18,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-18,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-19,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-19,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-19,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-20,Cycling,"Disappointing, many areas need improvement.",2,English
2024-06-20,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-20,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-21,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-21,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-21,Cycling,"Very good, but there is room for improvement.",4,English
2024-06-22,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-22,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-06-22,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-23,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-23,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-23,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-24,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-24,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-24,Yoga,"Excellent experience, highly recommend!",5,English
2024-06-25,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-25,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-06-25,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-26,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-26,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-26,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-27,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-27,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-27,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-28,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-28,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-28,Yoga,"Excellent experience, highly recommend!",5,English
2024-06-29,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-29,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-29,Cycling,"Very good, but there is room for improvement.",4,English
2024-06-30,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-30,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-30,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-01,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-01,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-01,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-02,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-02,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-02,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-03,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-07-03,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-04,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-04,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-04,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-05,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-05,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-05,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-06,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-06,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-06,Yoga,"Very good, but there is room for improvement.",4,English
2024-07-07,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-07,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-07,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-08,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-08,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-08,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-09,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-09,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-09,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-10,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-10,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-10,Musculação,"Excellent experience, highly recommend!",5,English
2024-07-11,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-11,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-11,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-12,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-12,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-12,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-13,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-13,Yoga,"Very good, but there is room for improvement.",4,English
2024-07-13,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-14,Musculação,"Fair, I was expecting a bit more.",3,English
2024-07-14,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-14,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-15,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-15,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-15,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-16,Yoga,"Very good, but there is room for improvement.",4,English
2024-07-16,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-16,Cycling,"Excellent experience, highly recommend!",5,English
2024-07-17,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-17,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-17,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-18,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-18,Cycling,"Excellent experience, highly recommend!",5,English
2024-07-18,Cycling,"Excellent experience, highly recommend!",5,English
2024-07-19,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-19,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-19,Yoga,"Very good, but there is room for improvement.",4,English
2024-07-20,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-20,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-21,Cycling,"Excellent experience, highly recommend!",5,English
2024-07-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-22,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-22,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-22,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-23,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-23,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-23,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-24,Yoga,"Disappointing, many areas need improvement.",2,English
2024-07-24,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-24,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-25,Yoga,"Disappointing, many areas need improvement.",2,English
2024-07-25,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-25,Musculação,"Disappointing, many areas need improvement.",2,English
2024-07-26,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-26,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-26,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-07-27,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-27,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-27,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-28,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-28,Yoga,"Fair, I was expecting a bit more.",3,English
2024-07-28,Musculação,"Very good, but there is room for improvement.",4,English
2024-07-29,Cycling,"Fair, I was expecting a bit more.",3,English
2024-07-29,Yoga,"Excellent experience, highly recommend!",5,English
2024-07-29,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-30,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-07-30,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-07-30,Cycling,"Excellent experience, highly recommend!",5,English
2024-07-31,Cycling,"Very good, but there is room for improvement.",4,English
2024-07-31,Musculação,"Fair, I was expecting a bit more.",3,English
2024-07-31,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-08-01,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-08-01,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-01,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-08-02,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-02,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-02,Yoga,"Fair, I was expecting a bit more.",3,English
2024-08-03,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-08-03,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-08-03,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-04,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-04,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-04,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-05,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-05,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-05,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-06,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-06,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-06,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-07,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-07,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-07,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-08,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-08,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-08,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-09,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-08-09,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-09,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-10,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-10,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-10,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-11,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-11,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-12,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-12,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-12,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-13,Yoga,"Fair, I was expecting a bit more.",3,English
2024-08-13,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-13,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-14,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-14,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-14,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-15,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-15,Cycling,"Excellent experience, highly recommend!",5,English
2024-08-15,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-16,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-16,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-16,Cycling,"Excellent experience, highly recommend!",5,English
2024-08-17,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-17,Cycling,"Excellent experience, highly recommend!",5,English
2024-08-17,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-18,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-18,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-18,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-19,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-19,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-19,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-20,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-20,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-20,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-08-21,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-21,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-21,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-22,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-22,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-22,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-23,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-23,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-23,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-08-24,Yoga,"Disappointing, many areas need improvement.",2,English
2024-08-24,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-08-24,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-08-25,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-08-25,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-25,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-26,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-26,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-08-26,Cycling,"Very good, but there is room for improvement.",4,English
2024-08-27,Cycling,"Disappointing, many areas need improvement.",2,English
2024-08-27,Musculação,"Fair, I was expecting a bit more.",3,English
2024-08-27,Musculação,"Disappointing, many areas need improvement.",2,English
2024-08-28,Cycling,"Excellent experience, highly recommend!",5,English
2024-08-28,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-08-28,Yoga,"Excellent experience, highly recommend!",5,English
2024-08-29,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-29,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-29,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-30,Yoga,"Fair, I was expecting a bit more.",3,English
2024-08-30,Musculação,"Very good, but there is room for improvement.",4,English
2024-08-30,Musculação,"Excellent experience, highly recommend!",5,English
2024-08-31,Yoga,"Very good, but there is room for improvement.",4,English
2024-08-31,Cycling,"Fair, I was expecting a bit more.",3,English
2024-08-31,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-01,Musculação,"Very good, but there is room for improvement.",4,English
2024-09-01,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-01,Cycling,"Very good, but there is room for improvement.",4,English
2024-09-02,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-02,Musculação,"Disappointing, many areas need improvement.",2,English
2024-09-02,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-09-03,Cycling,"Very good, but there is room for improvement.",4,English
2024-09-03,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-04,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-04,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-04,Cycling,"Very good, but there is room for improvement.",4,English
2024-09-05,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-05,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-05,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-06,Cycling,"Very good, but there is room for improvement.",4,English
2024-09-06,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-06,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-07,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-07,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-07,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-08,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-08,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-08,Yoga,"Very good, but there is room for improvement.",4,English
2024-09-09,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-09,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-09,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-10,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-10,Musculação,"Very good, but there is room for improvement.",4,English
2024-09-10,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-11,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-11,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-12,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-12,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-12,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-13,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-13,Cycling,"Very good, but there is room for improvement.",4,English
2024-09-13,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-14,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-14,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-14,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-15,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-15,Cycling,"Disappointing, many areas need improvement.",2,English
2024-09-15,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-16,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-16,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-16,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-17,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-17,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-17,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-18,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-18,Musculação,"Very good, but there is room for improvement.",4,English
2024-09-18,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-19,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-19,Yoga,"Excellent experience, highly recommend!",5,English
2024-09-19,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-20,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-20,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-20,Musculação,"Very good, but there is room for improvement.",4,English
2024-09-21,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-22,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-09-22,Cycling,"Disappointing, many areas need improvement.",2,English
2024-09-22,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-23,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-23,Musculação,"Disappointing, many areas need improvement.",2,English
2024-09-23,Musculação,"Very good, but there is room for improvement.",4,English
2024-09-24,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-24,Cycling,"Excellent experience, highly recommend!",5,English
2024-09-24,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-25,Yoga,"Very good, but there is room for improvement.",4,English
2024-09-25,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-25,Yoga,"Very good, but there is room for improvement.",4,English
2024-09-26,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-26,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-26,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-27,Yoga,"Very good, but there is room for improvement.",4,English
2024-09-27,Yoga,"Fair, I was expecting a bit more.",3,English
2024-09-27,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-28,Yoga,"Disappointing, many areas need improvement.",2,English
2024-09-28,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-28,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-29,Musculação,"Fair, I was expecting a bit more.",3,English
2024-09-29,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-09-29,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-09-30,Cycling,"Fair, I was expecting a bit more.",3,English
2024-09-30,Musculação,"Excellent experience, highly recommend!",5,English
2024-09-30,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-01,Musculação,"Excellent experience, highly recommend!",5,English
2024-10-01,Musculação,"Very good, but there is room for improvement.",4,English
2024-10-01,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-02,Cycling,"Very good, but there is room for improvement.",4,English
2024-10-02,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-10-02,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-03,Musculação,"Very good, but there is room for improvement.",4,English
2024-10-03,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-10-03,Musculação,"Disappointing, many areas need improvement.",2,English
2024-10-04,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-04,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-04,Cycling,"Very good, but there is room for improvement.",4,English
2024-10-05,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-05,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-05,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-06,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-06,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-06,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-07,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-07,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-07,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-10-08,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-08,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-08,Musculação,"Very good, but there is room for improvement.",4,English
2024-10-09,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-09,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-09,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-10,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-10,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-10,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-11,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-11,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-12,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-12,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-12,Musculação,"Disappointing, many areas need improvement.",2,English
2024-10-13,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-13,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-13,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-14,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-14,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-14,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-15,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-15,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-15,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-16,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-16,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-16,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-17,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-17,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-17,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-18,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-18,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-18,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-19,Musculação,"Excellent experience, highly recommend!",5,English
2024-10-19,Musculação,"Excellent experience, highly recommend!",5,English
2024-10-19,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-20,Musculação,"Excellent experience, highly recommend!",5,English
2024-10-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-21,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-21,Musculação,"Excellent experience, highly recommend!",5,English
2024-10-22,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-10-22,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-22,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-23,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-23,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-23,Cycling,"Excellent experience, highly recommend!",5,English
2024-10-24,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-24,Yoga,"Disappointing, many areas need improvement.",2,English
2024-10-24,Cycling,"Fair, I was expecting a bit more.",3,English
2024-10-25,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-10-25,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-10-25,Yoga,"Fair, I was expecting a bit more.",3,English
2024-10-26,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-26,Yoga,"Excellent experience, highly recommend!",5,English
2024-10-26,Yoga,"Very good, but there is room for improvement.",4,English
2024-10-27,Cycling,"Disappointing, many areas need improvement.",2,English
2024-10-27,Musculação,"Very good, but there is room for improvement.",4,English
2024-10-27,Musculação,"Fair, I was expecting a bit more.",3,English
2024-10-28,Cycling,"Very good, but there is room for improvement.",4,English
2024-10-28,Cycling,"Very bad, I do not recommend it to anyone.",1,English
